run,dataset,task,split,item_id,language,language_name,dimension,human_label,human_label_text,candidate_chars,source_chars,reference_chars,has_source,has_reference,summary_model,wmt_system,wmt_year,wmt_human_score
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_003805_mt5_small,vi,Vietnamese,comprehensibility,1,yes,175,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_004056_mt5_small,vi,Vietnamese,comprehensibility,0,no,106,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_006146_mt5_small,vi,Vietnamese,comprehensibility,1,yes,125,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_004551_mt5_xxl,vi,Vietnamese,comprehensibility,1,yes,137,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_006086_mt5_small,vi,Vietnamese,comprehensibility,0,no,108,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_000238_reference,vi,Vietnamese,comprehensibility,1,yes,105,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009192_mt5_small,vi,Vietnamese,comprehensibility,0,no,124,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009003_mt5_small,vi,Vietnamese,comprehensibility,1,yes,64,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_010730_mt5_small_250steps,vi,Vietnamese,comprehensibility,1,yes,123,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_012688_finetuned,vi,Vietnamese,comprehensibility,1,yes,121,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009251_mt5_small,vi,Vietnamese,comprehensibility,0,no,126,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_011878_finetuned,vi,Vietnamese,comprehensibility,1,yes,103,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_008982_mt5_xxl,vi,Vietnamese,comprehensibility,0,no,240,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_010682_mt5_xxl,vi,Vietnamese,comprehensibility,1,yes,336,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_008588_mt5_small_250steps,vi,Vietnamese,comprehensibility,0,no,67,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009145_mt5_xxl,vi,Vietnamese,comprehensibility,0,no,150,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_004498_mt5_small_250steps,vi,Vietnamese,comprehensibility,0,no,63,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_008725_mt5_small_250steps,vi,Vietnamese,comprehensibility,0,no,91,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_016485_1shot,vi,Vietnamese,comprehensibility,1,yes,85,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009132_reference,vi,Vietnamese,comprehensibility,0,no,222,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009121_reference,vi,Vietnamese,comprehensibility,0,no,147,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009082_mt5_xxl,vi,Vietnamese,comprehensibility,1,yes,141,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_004518_mt5_xxl,vi,Vietnamese,comprehensibility,1,yes,88,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_015234_finetuned,vi,Vietnamese,comprehensibility,1,yes,126,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_016484_1shot,vi,Vietnamese,comprehensibility,1,yes,100,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_008954_mt5_xxl,vi,Vietnamese,comprehensibility,1,yes,102,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_003882_reference,vi,Vietnamese,comprehensibility,1,yes,152,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_017695_1shot,vi,Vietnamese,comprehensibility,0,no,826,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_008948_reference,vi,Vietnamese,comprehensibility,0,no,19,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_011788_finetuned,vi,Vietnamese,comprehensibility,1,yes,129,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_003828_mt5_small_250steps,vi,Vietnamese,comprehensibility,1,yes,102,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_009202_mt5_small_250steps,vi,Vietnamese,comprehensibility,0,no,87,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_comprehensibility_003803_mt5_small,vi,Vietnamese,comprehensibility,0,no,173,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010910_reference,vi,Vietnamese,grammar,1,yes,194,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_001579_reference,vi,Vietnamese,grammar,0,no,69,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_006117_mt5_small_250steps,vi,Vietnamese,grammar,0,no,66,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_012667_finetuned,vi,Vietnamese,grammar,1,yes,205,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_008727_mt5_xxl,vi,Vietnamese,grammar,1,yes,119,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015319_finetuned,vi,Vietnamese,grammar,0,no,82,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015323_finetuned,vi,Vietnamese,grammar,0,no,157,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016400_1shot,vi,Vietnamese,grammar,0,no,361,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010920_mt5_xxl,vi,Vietnamese,grammar,0,no,149,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_011858_finetuned,vi,Vietnamese,grammar,1,yes,119,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016414_1shot,vi,Vietnamese,grammar,0,no,387,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_008936_mt5_small_250steps,vi,Vietnamese,grammar,1,yes,68,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010641_reference,vi,Vietnamese,grammar,1,yes,180,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_001577_reference,vi,Vietnamese,grammar,1,yes,130,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_000130_mt5_small_250steps,vi,Vietnamese,grammar,1,yes,75,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_001636_mt5_small_250steps,vi,Vietnamese,grammar,1,yes,77,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_001593_mt5_small,vi,Vietnamese,grammar,0,no,67,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015280_finetuned,vi,Vietnamese,grammar,0,no,185,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_009049_mt5_small,vi,Vietnamese,grammar,1,yes,83,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010716_mt5_xxl,vi,Vietnamese,grammar,1,yes,183,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010801_mt5_small_250steps,vi,Vietnamese,grammar,0,no,88,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_003835_mt5_xxl,vi,Vietnamese,grammar,0,no,152,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_009048_reference,vi,Vietnamese,grammar,1,yes,113,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015308_finetuned,vi,Vietnamese,grammar,1,yes,140,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_003900_mt5_small,vi,Vietnamese,grammar,1,yes,75,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010690_reference,vi,Vietnamese,grammar,1,yes,139,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_008693_mt5_xxl,vi,Vietnamese,grammar,0,no,116,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_011853_finetuned,vi,Vietnamese,grammar,1,yes,124,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_008574_mt5_xxl,vi,Vietnamese,grammar,0,no,132,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_009109_mt5_xxl,vi,Vietnamese,grammar,0,no,165,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_007849_mt5_xxl,vi,Vietnamese,grammar,0,no,123,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_004556_mt5_small_250steps,vi,Vietnamese,grammar,0,no,69,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_012735_finetuned,vi,Vietnamese,grammar,0,no,191,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_001586_mt5_xxl,vi,Vietnamese,grammar,0,no,96,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015318_finetuned,vi,Vietnamese,grammar,0,no,154,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_006238_mt5_small,vi,Vietnamese,grammar,0,no,92,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_001653_mt5_small,vi,Vietnamese,grammar,1,yes,96,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_017814_1shot,vi,Vietnamese,grammar,1,yes,161,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_011495_mt5_small,vi,Vietnamese,grammar,1,yes,68,0,0,False,False,mt5_small,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010617_mt5_small_250steps,vi,Vietnamese,grammar,0,no,84,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016417_1shot,vi,Vietnamese,grammar,0,no,276,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_004023_reference,vi,Vietnamese,grammar,1,yes,253,0,0,False,False,reference,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015321_finetuned,vi,Vietnamese,grammar,1,yes,215,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_007845_mt5_xxl,vi,Vietnamese,grammar,0,no,170,0,0,False,False,mt5_xxl,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_015182_finetuned,vi,Vietnamese,grammar,1,yes,120,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_012701_finetuned,vi,Vietnamese,grammar,1,yes,202,0,0,False,False,finetuned,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016399_1shot,vi,Vietnamese,grammar,0,no,233,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_004041_mt5_small_250steps,vi,Vietnamese,grammar,0,no,71,0,0,False,False,mt5_small_250steps,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_016479_1shot,vi,Vietnamese,grammar,1,yes,35,0,0,False,False,1shot,,,
candidate n50,seahorse,summarization_candidate_quality,test,seahorse_test_vi_grammar_010885_reference,vi,Vietnamese,grammar,1,yes,110,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_012005_t5_base_250steps,en-US,English,comprehensibility,1,yes,69,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_009780_t5_xxl,en-US,English,comprehensibility,0,no,108,0,0,False,False,t5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_009636_t5_xxl,en-US,English,comprehensibility,1,yes,116,0,0,False,False,t5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_005842_mt5_small_250steps,en-US,English,comprehensibility,0,no,63,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_009782_mt5_small_250steps,en-US,English,comprehensibility,0,no,92,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_011957_t5_base_250steps,en-US,English,comprehensibility,1,yes,107,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_013796_1shot,en-US,English,comprehensibility,0,no,1,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_005881_t5_base,en-US,English,comprehensibility,0,no,147,0,0,False,False,t5_base,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_001927_mt5_small,en-US,English,comprehensibility,0,no,138,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_011912_reference,en-US,English,comprehensibility,1,yes,136,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_012164_mt5_small_250steps,en-US,English,comprehensibility,0,no,71,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_001069_mt5_small,en-US,English,comprehensibility,0,no,151,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_013864_1shot,en-US,English,comprehensibility,1,yes,112,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_000046_mt5_small,en-US,English,comprehensibility,0,no,107,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_005725_t5_base_250steps,en-US,English,comprehensibility,0,no,122,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_009820_t5_base_250steps,en-US,English,comprehensibility,0,no,123,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_013900_1shot,en-US,English,comprehensibility,1,yes,124,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_007249_t5_base_250steps,en-US,English,comprehensibility,1,yes,42,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_001056_t5_base_250steps,en-US,English,comprehensibility,1,yes,80,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_007478_t5_xxl,en-US,English,comprehensibility,1,yes,121,0,0,False,False,t5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_009813_mt5_xxl,en-US,English,comprehensibility,0,no,181,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_009664_mt5_small,en-US,English,comprehensibility,1,yes,74,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_001932_mt5_small,en-US,English,comprehensibility,0,no,92,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_000045_mt5_small,en-US,English,comprehensibility,1,yes,66,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_comprehensibility_001081_mt5_xxl,en-US,English,comprehensibility,1,yes,53,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_001204_mt5_small,en-US,English,grammar,0,no,98,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_013567_t5_base,en-US,English,grammar,1,yes,102,0,0,False,False,t5_base,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_001264_t5_base,en-US,English,grammar,1,yes,124,0,0,False,False,t5_base,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_012370_t5_base,en-US,English,grammar,1,yes,95,0,0,False,False,t5_base,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_001342_mt5_small_250steps,en-US,English,grammar,1,yes,64,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_015625_1shot,en-US,English,grammar,1,yes,49,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_009689_mt5_small,en-US,English,grammar,0,no,74,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_005536_mt5_xxl,en-US,English,grammar,1,yes,124,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_011939_t5_xxl,en-US,English,grammar,1,yes,116,0,0,False,False,t5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_007434_mt5_small,en-US,English,grammar,0,no,112,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_011344_t5_xxl,en-US,English,grammar,0,no,200,0,0,False,False,t5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_017997_finetuned,en-US,English,grammar,0,no,395,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_000207_reference,en-US,English,grammar,0,no,247,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_001056_t5_base_250steps,en-US,English,grammar,0,no,80,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_002183_mt5_small_250steps,en-US,English,grammar,0,no,130,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_007343_t5_base,en-US,English,grammar,1,yes,91,0,0,False,False,t5_base,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_011896_mt5_small,en-US,English,grammar,0,no,126,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_005890_reference,en-US,English,grammar,1,yes,146,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_000742_mt5_small,en-US,English,grammar,0,no,15,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_007071_mt5_xxl,en-US,English,grammar,1,yes,122,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_013610_t5_base_250steps,en-US,English,grammar,1,yes,85,0,0,False,False,t5_base_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_013564_t5_base,en-US,English,grammar,0,no,80,0,0,False,False,t5_base,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_013741_t5_base,en-US,English,grammar,0,no,126,0,0,False,False,t5_base,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_001090_t5_xxl,en-US,English,grammar,0,no,118,0,0,False,False,t5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_en-US_grammar_014454_finetuned,en-US,English,grammar,1,yes,95,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_010023_mt5_xxl,es-ES,Spanish,comprehensibility,1,yes,98,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_006339_mt5_small,es-ES,Spanish,comprehensibility,0,no,213,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_000985_mt5_small,es-ES,Spanish,comprehensibility,1,yes,111,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_015817_1shot,es-ES,Spanish,comprehensibility,1,yes,267,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_003076_mt5_xxl,es-ES,Spanish,comprehensibility,1,yes,87,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_011565_mt5_small_250steps,es-ES,Spanish,comprehensibility,1,yes,36,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_004796_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,81,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_010096_mt5_xxl,es-ES,Spanish,comprehensibility,1,yes,138,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_013968_1shot,es-ES,Spanish,comprehensibility,0,no,356,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_012440_mt5_small,es-ES,Spanish,comprehensibility,1,yes,115,0,0,False,False,mt5_small,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_003117_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,903,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_010132_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,47,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_012494_finetuned,es-ES,Spanish,comprehensibility,0,no,126,0,0,False,False,finetuned,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_007580_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,278,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_010274_reference,es-ES,Spanish,comprehensibility,1,yes,210,0,0,False,False,reference,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_008071_mt5_small_250steps,es-ES,Spanish,comprehensibility,1,yes,157,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_006487_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,61,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_003019_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,79,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_007645_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,31,0,0,False,False,mt5_small_250steps,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_011394_mt5_xxl,es-ES,Spanish,comprehensibility,1,yes,289,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_010226_mt5_xxl,es-ES,Spanish,comprehensibility,0,no,153,0,0,False,False,mt5_xxl,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_015823_1shot,es-ES,Spanish,comprehensibility,1,yes,182,0,0,False,False,1shot,,,
candidate audit n25,seahorse,summarization_candidate_quality,test,seahorse_test_es-ES_comprehensibility_012457_mt5_small_250steps,es-ES,Spanish,comprehensibility,0,no,73,0,0,False,False,mt5_small_250steps,,,
